file,cluster,centroid_distance,cluster_size,embedding,silhouette_overall
D:\GitHub\dolap\files_dolab\files\155388.py,5,12.001697,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155392.py,5,12.001697,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155393.py,5,15.991574,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155394.py,5,14.321982,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155395.py,9,23.259863,908,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155397.py,9,24.320963,908,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155398.py,9,22.216017,908,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155399.py,6,24.682592,174,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155400.py,9,24.487444,908,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155402.py,5,16.990294,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155403.py,5,14.659307,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155404.py,5,17.25824,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155405.py,9,22.86722,908,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155406.py,5,11.900025,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155408.py,9,24.617472,908,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155409.py,5,12.001697,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155412.py,5,13.384007,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155414.py,5,13.4419365,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155415.py,5,18.073318,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155417.py,5,13.88448,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155418.py,5,12.001697,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155419.py,5,18.462221,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155420.py,9,22.56808,908,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155422.py,5,13.884472,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155423.py,9,24.28971,908,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155424.py,6,24.812458,174,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155426.py,5,19.131084,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155427.py,5,12.425609,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155428.py,5,14.183328,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155430.py,5,19.425041,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155431.py,5,12.001697,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155432.py,5,12.001697,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155433.py,5,15.845154,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155434.py,6,25.469606,174,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155435.py,5,12.001697,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155436.py,5,14.277125,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155437.py,9,21.773443,908,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155438.py,5,11.900025,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155439.py,9,21.773443,908,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155440.py,5,25.20237,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155441.py,5,13.025859,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155442.py,5,20.535158,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155443.py,5,13.424487,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155444.py,5,13.629998,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155446.py,9,25.141184,908,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155447.py,5,12.044586,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155448.py,5,18.6151,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155449.py,5,12.006894,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155450.py,5,14.556667,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155451.py,5,16.574863,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155452.py,5,15.967133,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155453.py,9,24.54009,908,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155454.py,9,22.256042,908,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155456.py,5,12.12317,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155457.py,5,14.111217,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155458.py,9,22.73644,908,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155460.py,5,13.021176,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155461.py,5,14.636135,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155462.py,5,13.384007,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155463.py,5,12.047673,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155464.py,5,13.021174,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155465.py,5,17.25824,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155466.py,5,13.916842,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155467.py,5,11.367752,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155468.py,5,12.001697,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155469.py,5,13.884475,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155471.py,5,15.425506,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155472.py,5,13.668168,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155473.py,5,13.265523,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155475.py,5,14.111217,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155478.py,5,14.824597,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155479.py,5,18.462221,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155480.py,9,24.151146,908,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155481.py,5,11.900025,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155483.py,5,14.636135,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155484.py,5,13.165252,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155485.py,5,14.636135,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155486.py,5,14.277125,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155487.py,9,24.251537,908,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155488.py,5,11.973305,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155489.py,9,21.751865,908,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155490.py,5,14.636136,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155491.py,5,16.629139,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155492.py,5,12.190812,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155493.py,5,12.251995,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155494.py,5,14.61444,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155495.py,5,15.727748,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155496.py,5,12.006892,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155497.py,5,15.727748,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155499.py,5,19.5016,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155500.py,5,19.464632,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155501.py,5,19.401337,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155502.py,5,14.277125,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155503.py,5,16.990294,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155504.py,5,18.615103,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155505.py,5,14.545231,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155506.py,5,12.001697,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155507.py,5,15.93533,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155508.py,5,14.639947,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155509.py,5,12.001697,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155510.py,5,15.1669035,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155511.py,5,13.668167,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155512.py,5,17.169376,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155513.py,5,12.001697,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155514.py,9,21.743317,908,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155515.py,5,17.067266,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155516.py,5,12.125774,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155517.py,5,13.88448,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155518.py,5,12.001697,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155519.py,5,12.068105,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155520.py,5,14.636135,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155521.py,5,19.131084,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155522.py,5,15.196915,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155525.py,5,18.326,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155526.py,5,13.903827,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155528.py,5,17.998283,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155529.py,5,18.270369,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155531.py,5,15.531695,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155532.py,5,15.196917,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155533.py,5,15.196917,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155534.py,5,14.444654,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155535.py,5,19.131084,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155536.py,5,15.727748,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155537.py,9,23.113724,908,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155539.py,5,12.808415,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155540.py,5,13.385612,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155541.py,5,15.163482,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155542.py,5,14.224091,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155543.py,6,11.484621,174,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155553.py,5,18.756474,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155555.py,5,18.756474,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155557.py,2,23.199074,608,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155563.py,7,16.520777,273,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155564.py,5,17.266514,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155566.py,5,17.66335,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155567.py,5,12.56871,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155569.py,8,18.913593,329,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155570.py,5,14.636136,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155571.py,6,11.47472,174,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155572.py,5,15.854976,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155573.py,2,23.548304,608,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155577.py,8,25.392756,329,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155582.py,5,19.17487,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155583.py,2,20.267433,608,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155585.py,8,32.032692,329,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155586.py,5,14.61444,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155593.py,8,25.155687,329,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155594.py,5,18.7469,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155595.py,9,21.301489,908,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155596.py,8,31.641022,329,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155598.py,9,21.301489,908,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155599.py,9,19.105223,908,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155600.py,8,18.957146,329,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155606.py,4,25.75891,63,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155608.py,2,22.456787,608,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155609.py,8,25.100119,329,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155613.py,8,17.283617,329,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155615.py,2,23.289192,608,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155620.py,2,20.401352,608,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155621.py,2,24.637732,608,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155622.py,8,25.318222,329,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155623.py,6,13.270125,174,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155627.py,5,14.534808,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155628.py,5,18.7469,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155629.py,9,20.82761,908,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155630.py,5,12.976748,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155632.py,2,24.226278,608,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155633.py,8,17.547026,329,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155634.py,5,18.462221,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155635.py,9,19.941866,908,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155637.py,9,21.594334,908,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155641.py,1,21.715298,670,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155642.py,6,10.9157095,174,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155907.py,5,15.1969185,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155935.py,5,18.462221,493,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155943.py,6,15.597676,174,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155954.py,8,25.867374,329,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155966.py,8,18.957146,329,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155967.py,8,18.957146,329,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155970.py,6,27.141018,174,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155971.py,6,11.556236,174,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155972.py,6,14.181259,174,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155974.py,8,25.867374,329,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155975.py,6,11.355412,174,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155979.py,8,16.273746,329,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155984.py,8,27.987858,329,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155985.py,8,16.273745,329,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155986.py,8,16.273746,329,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155987.py,2,22.90345,608,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155988.py,3,28.310629,804,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155991.py,8,26.8726,329,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155993.py,8,24.481955,329,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155994.py,8,25.31822,329,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155995.py,6,13.444089,174,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\155997.py,8,16.273746,329,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\156000.py,8,26.958532,329,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\156001.py,6,12.856441,174,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\156003.py,8,25.867374,329,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\156008.py,8,25.867374,329,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\156009.py,6,11.019916,174,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\156010.py,2,22.90345,608,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\156011.py,8,18.09267,329,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\156012.py,6,10.944051,174,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\156017.py,8,25.867374,329,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\156019.py,6,16.368387,174,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\156021.py,8,24.481955,329,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\156022.py,8,16.561497,329,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\156023.py,8,18.957142,329,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\156024.py,6,11.549998,174,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\156026.py,8,25.155685,329,CodeT5Enc:Salesforce/codet5-base,0.2318152
